#Genus,Species,Strain,NCBI accession,From,To,BGC type,On contig edge,Most similar known cluster,Similarity in %,MIBiG BGC-ID,Results URL,Download URL
Streptococcus,pneumoniae,SMRU106,NZ_MTGB01000029.1,32959,43262,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MTGB01000029.1/32959-43262,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001999365.1/NZ_MTGB01000029/1/32959/43262
Streptococcus,pneumoniae,SMRU106,NZ_MTGB01000034.1,14163,28324,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MTGB01000034.1/14163-28324,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001999365.1/NZ_MTGB01000034/1/14163/28324
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,72784,82117,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/72784-82117,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/72784/82117
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,133841,142312,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/133841-142312,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/133841/142312
Streptococcus,pyogenes,NS53,NZ_CAAHHX010000004.1,15117,39347,lanthipeptide,FALSE,streptin,90,BGC0000556,https://antismash-db.secondarymetabolites.org/go/NZ_CAAHHX010000004.1/15117-39347,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900983015.1/NZ_CAAHHX010000004/1/15117/39347
Streptococcus,pneumoniae,SMRU106,NZ_MTGB01000004.1,30544,71717,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MTGB01000004.1/30544-71717,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001999365.1/NZ_MTGB01000004/1/30544/71717
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,525107,538127,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/525107-538127,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/525107/538127
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,664537,673396,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/664537-673396,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/664537/673396
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,1095807,1118762,lanthipeptide,FALSE,thermophilin 1277,15,BGC0000561,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/1095807-1118762,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/1095807/1118762
Streptococcus,pyogenes,NS53,NZ_CAAHHX010000006.1,117047,124785,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CAAHHX010000006.1/117047-124785,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900983015.1/NZ_CAAHHX010000006/1/117047/124785
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,1585994,1627191,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/1585994-1627191,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/1585994/1627191
Streptococcus,pneumoniae,SMRU106,NZ_MTGB01000005.1,45347,67957,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MTGB01000005.1/45347-67957,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001999365.1/NZ_MTGB01000005/1/45347/67957
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,1814132,1823121,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/1814132-1823121,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/1814132/1823121
Streptococcus,pneumoniae,SMRU106,NZ_CP028436.1,1848320,1858617,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP028436.1/1848320-1858617,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003044325.1/NZ_CP028436/1/1848320/1858617
Streptococcus,salivarius,None,NZ_LR793258.1,251239,261704,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR793258.1/251239-261704,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902850305.1/NZ_LR793258/1/251239/261704
Streptococcus,salivarius,None,NZ_LR793258.1,734613,757400,lanthipeptide,FALSE,macedocin,85,BGC0000526,https://antismash-db.secondarymetabolites.org/go/NZ_LR793258.1/734613-757400,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902850305.1/NZ_LR793258/1/734613/757400
Streptococcus,pneumoniae,SMRU106,NZ_MTGB01000009.1,19493,43894,lap - thiopeptide hybrid,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MTGB01000009.1/19493-43894,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001999365.1/NZ_MTGB01000009/1/19493/43894
Streptococcus,salivarius,None,NZ_LR793258.1,1342195,1364377,ras-ripp,FALSE,WGK,100,BGC0001929,https://antismash-db.secondarymetabolites.org/go/NZ_LR793258.1/1342195-1364377,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902850305.1/NZ_LR793258/1/1342195/1364377
Streptococcus,salivarius,None,NZ_LR793258.1,1612059,1653226,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR793258.1/1612059-1653226,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902850305.1/NZ_LR793258/1/1612059/1653226
Streptococcus,salivarius,None,NZ_LR793258.1,1825149,1833441,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR793258.1/1825149-1833441,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902850305.1/NZ_LR793258/1/1825149/1833441
Streptococcus,salivarius,None,NZ_LR793258.1,1915884,1934728,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR793258.1/1915884-1934728,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902850305.1/NZ_LR793258/1/1915884/1934728
Streptococcus,parasanguinis,C1A,NZ_JMRV01000039.1,0,24744,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JMRV01000039.1/0-24744,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000724645.1/NZ_JMRV01000039/1/0/24744
Streptococcus,pneumoniae,SMRU106,NZ_FECM01000006.1,27277,68474,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FECM01000006.1/27277-68474,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900023425.1/NZ_FECM01000006/1/27277/68474
Streptococcus,pneumoniae,SMRU106,NZ_FECM01000008.1,30625,53616,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FECM01000008.1/30625-53616,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900023425.1/NZ_FECM01000008/1/30625/53616
Streptococcus,pneumoniae,SMRU106,NZ_FECM01000008.1,77453,87750,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FECM01000008.1/77453-87750,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900023425.1/NZ_FECM01000008/1/77453/87750
Streptococcus,pneumoniae,SMRU106,NZ_FECM01000015.1,13789,31714,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FECM01000015.1/13789-31714,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900023425.1/NZ_FECM01000015/1/13789/31714
Streptococcus,pneumoniae,SMRU106,NZ_FECM01000016.1,17151,31044,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FECM01000016.1/17151-31044,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900023425.1/NZ_FECM01000016/1/17151/31044
Streptococcus,dysgalactiae,ATCC 12394,NC_017567.1,269806,293348,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017567.1/269806-293348,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000188715.1/NC_017567/1/269806/293348
Streptococcus,dysgalactiae,ATCC 12394,NC_017567.1,491773,510466,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017567.1/491773-510466,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000188715.1/NC_017567/1/491773/510466
Streptococcus,dysgalactiae,ATCC 12394,NC_017567.1,715217,738600,bacteriocin - lap hybrid,FALSE,streptolysin S,100,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NC_017567.1/715217-738600,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000188715.1/NC_017567/1/715217/738600
Streptococcus,dysgalactiae,ATCC 12394,NC_017567.1,855406,896588,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017567.1/855406-896588,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000188715.1/NC_017567/1/855406/896588
Streptococcus,dysgalactiae,ATCC 12394,NC_017567.1,1079697,1101872,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017567.1/1079697-1101872,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000188715.1/NC_017567/1/1079697/1101872
Streptococcus,dysgalactiae,ATCC 12394,NC_017567.1,1226499,1236730,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017567.1/1226499-1236730,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000188715.1/NC_017567/1/1226499/1236730
Streptococcus,canis,HL_77_2,NZ_CP053790.1,636461,679398,t1nrps,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP053790.1/636461-679398,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010993845.2/NZ_CP053790/1/636461/679398
Streptococcus,canis,HL_77_2,NZ_CP053790.1,1113315,1154497,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP053790.1/1113315-1154497,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010993845.2/NZ_CP053790/1/1113315/1154497
Streptococcus,canis,HL_77_2,NZ_CP053790.1,1260866,1284248,bacteriocin - lap hybrid,FALSE,streptolysin S,100,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NZ_CP053790.1/1260866-1284248,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010993845.2/NZ_CP053790/1/1260866/1284248
Streptococcus,pneumoniae,SMRU106,NZ_CLHL01000002.1,96151,137348,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CLHL01000002.1/96151-137348,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001094205.1/NZ_CLHL01000002/1/96151/137348
Streptococcus,pneumoniae,SMRU106,NZ_CLHL01000005.1,14932,25220,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CLHL01000005.1/14932-25220,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001094205.1/NZ_CLHL01000005/1/14932/25220
Streptococcus,pneumoniae,SMRU106,NZ_CLHL01000007.1,43615,66606,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CLHL01000007.1/43615-66606,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001094205.1/NZ_CLHL01000007/1/43615/66606
Streptococcus,pneumoniae,SMRU106,NZ_CLHL01000009.1,15285,25759,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CLHL01000009.1/15285-25759,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001094205.1/NZ_CLHL01000009/1/15285/25759
Streptococcus,pneumoniae,SMRU106,NZ_NANY01000014.1,21287,34385,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANY01000014.1/21287-34385,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081155.1/NZ_NANY01000014/1/21287/34385
Streptococcus,pneumoniae,SMRU106,NZ_CLHL01000013.1,35795,48894,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CLHL01000013.1/35795-48894,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001094205.1/NZ_CLHL01000013/1/35795/48894
Streptococcus,pneumoniae,SMRU106,NZ_NANY01000022.1,7941,19174,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANY01000022.1/7941-19174,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081155.1/NZ_NANY01000022/1/7941/19174
Streptococcus,pneumoniae,SMRU106,NZ_CLHL01000022.1,0,6680,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CLHL01000022.1/0-6680,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001094205.1/NZ_CLHL01000022/1/0/6680
Streptococcus,anginosus,1001175st1_H11,NZ_SPGD01000010.1,18287,30303,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_SPGD01000010.1/18287-30303,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844435.1/NZ_SPGD01000010/1/18287/30303
Streptococcus,pneumoniae,SMRU106,NZ_NANY01000009.1,12728,53901,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_NANY01000009.1/12728-53901,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002081155.1/NZ_NANY01000009/1/12728/53901
Streptococcus,anginosus,1001175st1_H11,NZ_SPGD01000013.1,0,21939,nrps-like,TRUE,thermophilin 1277,35,BGC0000561,https://antismash-db.secondarymetabolites.org/go/NZ_SPGD01000013.1/0-21939,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844435.1/NZ_SPGD01000013/1/0/21939
Streptococcus,anginosus,1001175st1_H11,NZ_SPGD01000019.1,5371,43249,t1nrps,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_SPGD01000019.1/5371-43249,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844435.1/NZ_SPGD01000019/1/5371/43249
Streptococcus,anginosus,1001175st1_H11,NZ_SPGD01000024.1,4479,30909,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_SPGD01000024.1/4479-30909,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844435.1/NZ_SPGD01000024/1/4479/30909
Streptococcus,anginosus,1001175st1_H11,NZ_SPGD01000003.1,10616,38419,lanthipeptide,FALSE,staphylococcin C55 α / staphylococcin C55 β,30,BGC0000555,https://antismash-db.secondarymetabolites.org/go/NZ_SPGD01000003.1/10616-38419,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844435.1/NZ_SPGD01000003/1/10616/38419
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000001.1,104229,145426,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000001.1/104229-145426,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000001/1/104229/145426
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000003.1,12792,36969,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000003.1/12792-36969,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000003/1/12792/36969
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000012.1,10098,20395,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000012.1/10098-20395,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000012/1/10098/20395
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000014.1,21158,39092,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000014.1/21158-39092,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000014/1/21158/39092
Streptococcus,thermophilus,LMG 18311,NC_006448.1,264826,307718,nrps-like,FALSE,asukamycin,4,BGC0000187,https://antismash-db.secondarymetabolites.org/go/NC_006448.1/264826-307718,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000011825.1/NC_006448/1/264826/307718
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000028.1,2152,13019,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000028.1/2152-13019,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000028/1/2152/13019
Streptococcus,thermophilus,LMG 18311,NC_006448.1,825843,847915,ras-ripp,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_006448.1/825843-847915,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000011825.1/NC_006448/1/825843/847915
Streptococcus,thermophilus,LMG 18311,NC_006448.1,1485248,1501531,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_006448.1/1485248-1501531,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000011825.1/NC_006448/1/1485248/1501531
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000033.1,968,11256,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000033.1/968-11256,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000033/1/968/11256
Streptococcus,thermophilus,LMG 18311,NC_006448.1,1711849,1738640,lanthipeptide - ras-ripp hybrid,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_006448.1/1711849-1738640,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000011825.1/NC_006448/1/1711849/1738640
Streptococcus,pneumoniae,SMRU106,NZ_FIWC01000036.1,9092,17617,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIWC01000036.1/9092-17617,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049225.1/NZ_FIWC01000036/1/9092/17617
Streptococcus,pneumoniae,SMRU106,NZ_FHJG01000001.1,18421,34666,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHJG01000001.1/18421-34666,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049835.1/NZ_FHJG01000001/1/18421/34666
Streptococcus,pneumoniae,SMRU106,NZ_FHJG01000001.1,416463,425193,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHJG01000001.1/416463-425193,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049835.1/NZ_FHJG01000001/1/416463/425193
Streptococcus,pneumoniae,SMRU106,NZ_FHJG01000001.1,475967,488121,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHJG01000001.1/475967-488121,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049835.1/NZ_FHJG01000001/1/475967/488121
Streptococcus,pneumoniae,SMRU106,NZ_FHJG01000003.1,95256,136453,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHJG01000003.1/95256-136453,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049835.1/NZ_FHJG01000003/1/95256/136453
Streptococcus,pneumoniae,SMRU106,NZ_FHJG01000009.1,40552,49541,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHJG01000009.1/40552-49541,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049835.1/NZ_FHJG01000009/1/40552/49541
Streptococcus,pneumoniae,SMRU106,NZ_FHJG01000009.1,74741,85038,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHJG01000009.1/74741-85038,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900049835.1/NZ_FHJG01000009/1/74741/85038
